username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
IEEEorg,2014-07-02 03:25,8,2,"#TechFact : IBM's first modern hard drives, debuting in 1973, are referred to as Winchester drives.",,,#TechFact,"484281579997364224",https://twitter.com/IEEEorg/status/484281579997364224
IEEEorg,2014-07-01 13:31,3,2,"These #STEM jobs are most coveted by engineering students: http:// onforb.es/1qshPXF via @Forbes",,@Forbes,#STEM,"484071697339781122",https://twitter.com/IEEEorg/status/484071697339781122
IEEEorg,2014-07-01 12:15,9,10,"These 4 services will allow you to design electronics with others on the #cloud : http:// bit.ly/1oiVx7m via @IEEESpectrum",,@IEEESpectrum,#cloud,"484052571615535104",https://twitter.com/IEEEorg/status/484052571615535104
IEEEorg,2014-07-01 11:04,14,2,"The state of California is now generating over 4 gigawatts of solar power: http:// bit.ly/1x7aIEt via @IEEESpectrum",,@IEEESpectrum,,"484034703758872576",https://twitter.com/IEEEorg/status/484034703758872576
IEEEorg,2014-07-01 09:28,10,2,"#TechHistory : The 1st x-ray of an entire body was taken today in 1934 in Rochester, NY.",,,#TechHistory,"484010544144203776",https://twitter.com/IEEEorg/status/484010544144203776
IEEEorg,2014-07-01 08:49,6,3,"Researchers created the 1st mini fiber-optical #sensor system embedded in a composite material: http:// bit.ly/1m3zpO4 via @physorg_com",,@physorg_com,#sensor,"484000729518972928",https://twitter.com/IEEEorg/status/484000729518972928
IEEEorg,2014-07-01 07:37,8,1,"Scientists broke a record by packing a 17.6 Tesla magnetic field into a golf ball-sized crystal: http:// bit.ly/1sSpfoM via @engadget",,@engadget,,"483982610377367552",https://twitter.com/IEEEorg/status/483982610377367552
IEEEorg,2014-07-01 06:12,4,1,"Touchless #technology created for vascular surgery being extended to neurosurgery: http:// bit.ly/1o0rRtU via @physorg_com",,@physorg_com,#technology,"483961220794310656",https://twitter.com/IEEEorg/status/483961220794310656
IEEEorg,2014-07-01 05:01,6,2,". @UCLA students build an entire microhouse using #3Dprinting : http:// bit.ly/1iTI5Yh via @physorg_com",,@UCLA @physorg_com,#3Dprinting,"483943351989723137",https://twitter.com/IEEEorg/status/483943351989723137
IEEEorg,2014-07-01 03:53,15,4,"#TechFact : The US Air Force built a supercomputer using 1760 Sony PS3's.",,,#TechFact,"483926238340194304",https://twitter.com/IEEEorg/status/483926238340194304
IEEEorg,2014-06-30 14:31,10,5,"#TechHistory : California Electric Light Company, the 1st company in the U.S. to produce & sell electricity, was established today in 1879.",,,#TechHistory,"483724408729505792",https://twitter.com/IEEEorg/status/483724408729505792
IEEEorg,2014-06-30 13:18,4,1,". @Gizmodo took a hands-on look at #ProjectTango ’s 3D vision tablet: http:// bit.ly/TJfCc4",,@Gizmodo,#ProjectTango,"483706038374260736",https://twitter.com/IEEEorg/status/483706038374260736
IEEEorg,2014-06-30 12:43,4,2,"The FDA and the NNI are working on regulations for #nanomaterials : http:// bit.ly/1vnyo4N via @IEEESpectrum",,@IEEESpectrum,#nanomaterials,"483697231317327872",https://twitter.com/IEEEorg/status/483697231317327872
IEEEorg,2014-06-30 11:34,7,5,"#Google ’s Ray Kurzweil talked about his mission to create a computer that thinks like the human brain: http:// bit.ly/1iMHPKW via @gigaOM",,@gigaOM,#Google,"483679865539801088",https://twitter.com/IEEEorg/status/483679865539801088
IEEEorg,2014-06-30 09:12,9,2,"Chemists created liquid crystals that can help with magnetic manipulation of #electronic signage: http:// bit.ly/VzJiKf via @TheEngineerUK",,@TheEngineerUK,#electronic,"483644131361566720",https://twitter.com/IEEEorg/status/483644131361566720
IEEEorg,2014-06-30 08:07,13,4,"#TechFact : Most cell phone cameras can capture & display wavelengths of infrared light that are otherwise invisible to the human eye.",,,#TechFact,"483627772703547393",https://twitter.com/IEEEorg/status/483627772703547393
IEEEorg,2014-06-30 07:22,45,15,"Tablets today are 16,000 times more energy efficient than computers from the 1940s! pic.twitter.com/SJ6pN8IKRM",,,,"483616501396934656",https://twitter.com/IEEEorg/status/483616501396934656
IEEEorg,2014-06-30 06:56,10,3,"A #car in Germany can be driven by mind control: http:// bbc.in/Vun2RU via @BBCNews",,@BBCNews,#car,"483609904410677248",https://twitter.com/IEEEorg/status/483609904410677248
IEEEorg,2014-06-30 05:42,5,0,"Researchers are designing a #jet car that would fly as fast and as high as a commercial plane: http:// bit.ly/1sR6KRD via @physorg_com",,@physorg_com,#jet,"483591281826734080",https://twitter.com/IEEEorg/status/483591281826734080
IEEEorg,2014-06-27 14:22,11,6,"Cornell engineers are teaching #robots to interpret natural language instructions: http:// bit.ly/1rGSgQ0 via @IEEESpectrum",,@IEEESpectrum,#robots,"482634980766396416",https://twitter.com/IEEEorg/status/482634980766396416
IEEEorg,2014-06-27 13:40,2,2,"#TechHistory : The 1st oceanographic satellite, US Seasat 1, launched into polar orbit today in 1978.",,,#TechHistory,"482624411397140480",https://twitter.com/IEEEorg/status/482624411397140480
IEEEorg,2014-06-27 12:31,1,3,". @WIRED explored the upcoming #Android auto technology, and talked to IEEE member Jeff Miller to learn more: http:// wrd.cm/1m1ZDSL .",,@WIRED,#Android,"482607046747893760",https://twitter.com/IEEEorg/status/482607046747893760
IEEEorg,2014-06-27 11:13,4,3,"Check out some of the many energy-efficient achievements made by #IEEE members: http:// bit.ly/1lkzAAc via @IEEEInstitute",,@IEEEInstitute,#IEEE,"482587417480675328",https://twitter.com/IEEEorg/status/482587417480675328
IEEEorg,2014-06-27 09:42,5,2,"The @CEDDgovuk just approved the world’s largest offshore #windfarm : http:// bit.ly/1pW8MMA via @IEEESpectrum",,@CEDDgovuk @IEEESpectrum,#windfarm,"482564518925443072",https://twitter.com/IEEEorg/status/482564518925443072
IEEEorg,2014-06-27 08:26,4,0,"A new flexible polymer #sensor developed in South Korea can detect goose bumps: http:// bit.ly/1qB2PnI via @IEEESpectrum",,@IEEESpectrum,#sensor,"482545390554587137",https://twitter.com/IEEEorg/status/482545390554587137
IEEEorg,2014-06-27 07:34,14,4,"#TechFact : The very 1st alarm clock could only ring at 4 AM.",,,#TechFact,"482532303806029824",https://twitter.com/IEEEorg/status/482532303806029824
IEEEorg,2014-06-27 06:47,8,2,"In conjunction w/the #USAvsGermany game yesterday, astronauts from those respective countries played soccer in space: http:// bit.ly/1pGPSr4",,,#USAvsGermany,"482520477206712320",https://twitter.com/IEEEorg/status/482520477206712320
IEEEorg,2014-06-27 05:59,6,2,"#Google is making a big push to connect all customer devices using Android software: http:// on.wsj.com/1iBs7Cs via @WSJ",,@WSJ,#Google,"482508397179179008",https://twitter.com/IEEEorg/status/482508397179179008
IEEEorg,2014-06-26 14:31,5,2,"Perovskites’ efficiency rivals that of some crystalline silicon #solar cells: http:// bit.ly/1qKXbBL via @IEEESpectrum",,@IEEESpectrum,#solar,"482274866930782208",https://twitter.com/IEEEorg/status/482274866930782208
IEEEorg,2014-06-26 13:45,20,5,"The next generation #data standard, referred to as 5G, is already in development: http:// tnw.co/1jn4f09 via @TheNextWeb",,@TheNextWeb,#data,"482263294699257856",https://twitter.com/IEEEorg/status/482263294699257856
IEEEorg,2014-06-26 12:26,10,7,"#TechFact : The ENIAC, the 1st real computer, had 20,000 vacuum tubes, 40 racks of equipment & ran up a daily electric bill of $60.",,,#TechFact,"482243400117141505",https://twitter.com/IEEEorg/status/482243400117141505
IEEEorg,2014-06-26 11:02,6,8,"Thermoelectric #generators could provide waste heat into electricity to make cars energy efficient: http:// bit.ly/1lrWAC7 via @IEEESpectrum",,@IEEESpectrum,#generators,"482222268555096064",https://twitter.com/IEEEorg/status/482222268555096064
IEEEorg,2014-06-26 10:16,0,0,". @IEEESpectrum checked in with a few #STEM toy companies to see how they’ve evolved: http:// bit.ly/Tmgpz4 .",,@IEEESpectrum,#STEM,"482210685879721987",https://twitter.com/IEEEorg/status/482210685879721987
IEEEorg,2014-06-26 09:28,4,1,"#Engineers developed a device to transport stem cells on airplanes: http:// bit.ly/1mhDn1i via physorg_com",,,#Engineers,"482198604174479362",https://twitter.com/IEEEorg/status/482198604174479362
IEEEorg,2014-06-26 08:39,2,0,"#TechHistory : Today in 1984, the 1st Shuttle Discovery (41-D) flight was aborted at T-4 seconds during the launch.",,,#TechHistory,"482186274187395072",https://twitter.com/IEEEorg/status/482186274187395072
IEEEorg,2014-06-26 07:43,5,1,"A #tech -enhanced glove can teach Braille while the wearer does a separate activity: http:// bit.ly/1o4qZWJ via @physorg_com",,@physorg_com,#tech,"482172188535967744",https://twitter.com/IEEEorg/status/482172188535967744
IEEEorg,2014-06-25 15:01,11,5,"A new #3Dprinter can print fabrics into flexible, 3D shapes: http:// bit.ly/1nDZ7XH via @verge",,@verge,#3Dprinter,"481920020029534208",https://twitter.com/IEEEorg/status/481920020029534208
IEEEorg,2014-06-25 14:17,3,0,"U.S. companies are leading #wearable tech innovation for a variety of reasons: http:// bit.ly/1v62w4t via @IEEESpectrum",,@IEEESpectrum,#wearable,"481908946249080832",https://twitter.com/IEEEorg/status/481908946249080832
IEEEorg,2014-06-25 13:20,1,3,"Upcycled #smartphones could help with rainforest preservation: http:// bit.ly/1iwcrjH via @TechCrunch",,@TechCrunch,#smartphones,"481894602668929024",https://twitter.com/IEEEorg/status/481894602668929024
IEEEorg,2014-06-25 12:11,7,2,"The French govt. announced a new #energy plan to reduce nuclear power by 33%: http:// bit.ly/1pjpZSy via @IEEESpectrum",,@IEEESpectrum,#energy,"481877238489440256",https://twitter.com/IEEEorg/status/481877238489440256
IEEEorg,2014-06-25 11:03,3,0,"The Cruise RP-1 accessory kit makes your #car a self-driving one: http:// yhoo.it/1mpMLoo via @YahooTech",,@YahooTech,#car,"481860124693102592",https://twitter.com/IEEEorg/status/481860124693102592
IEEEorg,2014-06-25 10:38,8,0,"#TechHistory : The lunar eclipse that happened today in 1638 was the 1st astronomical event recorded in the American Colonies.",,,#TechHistory,"481853833060966400",https://twitter.com/IEEEorg/status/481853833060966400
IEEEorg,2014-06-25 09:54,9,0,"The #Curiosity Rover took a selfie to commemorate 1 Martian year on Mars: http:// on.mash.to/1pKVMto via @mashable",,@mashable,#Curiosity,"481842760006123522",https://twitter.com/IEEEorg/status/481842760006123522
IEEEorg,2014-06-25 09:19,3,0,"A researcher at the Idaho National Laboratory uses #code to test nuclear fuels safely: http:// bit.ly/1jirhFs via physorg_com",,,#code,"481833952710107136",https://twitter.com/IEEEorg/status/481833952710107136
IEEEorg,2014-06-25 08:44,1,0,"#TechFact : If all the parts of the Alien Robots from the Transformers movies were laid out end-to-end, they would be 180 miles long.",,,#TechFact,"481825144923361280",https://twitter.com/IEEEorg/status/481825144923361280
IEEEorg,2014-06-24 13:42,13,6,"At 33.86 petaflops, China's Tianhe-2 is the world's fastest computer for the 3rd year in a row: http:// on.mash.to/1mfRIjs via @mashable",,@mashable,,"481537751666262016",https://twitter.com/IEEEorg/status/481537751666262016
IEEEorg,2014-06-24 12:24,3,3,"These 6 student-led projects hope to affect #climate change: http:// on.mash.to/1nYKfoy via @mashable",,@mashable,#climate,"481518121119784962",https://twitter.com/IEEEorg/status/481518121119784962
IEEEorg,2014-06-24 11:03,8,1,"#TechHistory : The 1st radar detection of airplanes happened in Washington, DC today in 1930.",,,#TechHistory,"481497738526220288",https://twitter.com/IEEEorg/status/481497738526220288
IEEEorg,2014-06-24 09:35,6,4,"Here’s everything you need to know about #3Dprinting : http:// bit.ly/1pFJjHn via @engadget",,@engadget,#3Dprinting,"481475590717837313",https://twitter.com/IEEEorg/status/481475590717837313
IEEEorg,2014-06-24 08:29,4,4,"Shapeways is teaming up with #Google to get girls into 3D printing: http:// bit.ly/1jK3deh via @ENGINEERINGcom",,@ENGINEERINGcom,#Google,"481458981500510208",https://twitter.com/IEEEorg/status/481458981500510208
IEEEorg,2014-06-24 07:17,7,5,"A pair of engineers are working on a safer and less wasteful nuclear #reactor : http:// bit.ly/1pFNhQ7 via @IEEESpectrum",,@IEEESpectrum,#reactor,"481440862518267905",https://twitter.com/IEEEorg/status/481440862518267905
IEEEorg,2014-06-24 06:01,7,2,"#TechFact : Samuel Morse, inventor of Morse Code, was also a notable painter.",,,#TechFact,"481421736328437760",https://twitter.com/IEEEorg/status/481421736328437760
IEEEorg,2014-06-24 04:26,7,4,"Low #battery life makes drone innovation difficult: http:// bit.ly/1mfRcC0 via @IEEESpectrum",,@IEEESpectrum,#battery,"481397828296531968",https://twitter.com/IEEEorg/status/481397828296531968
IEEEorg,2014-06-24 03:19,4,4,"Researchers created strong yarn out of stretchable #graphene oxide: http:// bit.ly/1l4xDHV via @phsyorg_com",,@phsyorg_com,#graphene,"481380966888243201",https://twitter.com/IEEEorg/status/481380966888243201
IEEEorg,2014-06-23 13:47,2,1,"The White House hosted its 1st #Maker Faire, robotic giraffe and all: http:// yhoo.it/1jEkuWe via @YahooTech",,@YahooTech,#Maker,"481176620732936192",https://twitter.com/IEEEorg/status/481176620732936192
IEEEorg,2014-06-23 12:34,9,4,"A new type of #3Dprinted structure is strong enough to be used in planes and cars: http:// bit.ly/SY7iV2 via @gigaom",,@gigaom,#3Dprinted,"481158249052254208",https://twitter.com/IEEEorg/status/481158249052254208
IEEEorg,2014-06-23 11:07,6,2,"A biometric shirt w/embedded #sensors developed for the @csa -asc measures a wearer’s vital signs: http:// bit.ly/1rhv0I1 via @IEEESpectrum",,@csa @IEEESpectrum,#sensors,"481136357020930049",https://twitter.com/IEEEorg/status/481136357020930049
IEEEorg,2014-06-23 09:38,4,4,"The Northeast #Tech Corridor has a much richer history than Silicon Valley: http:// bit.ly/1jEkTrQ via @IEEESpectrum",,@IEEESpectrum,#Tech,"481113958577754115",https://twitter.com/IEEEorg/status/481113958577754115
IEEEorg,2014-06-23 08:50,7,2,"A new study found that #Google ’s quantum computer is no faster than conventional computing: http:// bit.ly/1qqdfGX via @verge",,@verge,#Google,"481101880261484544",https://twitter.com/IEEEorg/status/481101880261484544
IEEEorg,2014-06-23 07:47,9,3,"#TechFact : 220 million tons of old computers and other technological hardware are trashed in the United States each year.",,,#TechFact,"481086024114642944",https://twitter.com/IEEEorg/status/481086024114642944
IEEEorg,2014-06-23 06:34,10,1,"Stanford bioengineers developed a sports mouthguard with #sensors that can detect hard impacts: http:// bit.ly/1kWxiHp via @physorg_com",,@physorg_com,#sensors,"481067652706615297",https://twitter.com/IEEEorg/status/481067652706615297
IEEEorg,2014-06-23 05:23,12,7,"An international team of #engineers developed a breathalyzer that can detect lung cancer: http:// bit.ly/1lGsADG via @TheEngineerUK",,@TheEngineerUK,#engineers,"481049785982410752",https://twitter.com/IEEEorg/status/481049785982410752
IEEEorg,2014-06-23 04:11,4,2,"#TechHistory : The 1st solar-powered coast-to-coast two-way radio conversation happened today in 1980.",,,#TechHistory,"481031665867698176",https://twitter.com/IEEEorg/status/481031665867698176
IEEEorg,2014-06-20 13:42,7,7,"Los Alamos researchers boosted quantum dot #solar cell capability by nanoengineering them: http:// bit.ly/UjwZkq via @physorg_com",,@physorg_com,#solar,"480088200195473409",https://twitter.com/IEEEorg/status/480088200195473409
IEEEorg,2014-06-20 12:39,8,4,"The hitchBOT #robot will rely on human sympathy to hitchhike across Canada: http:// bit.ly/1iMNF9E via @IEEESpectrum",,@IEEESpectrum,#robot,"480072345554399232",https://twitter.com/IEEEorg/status/480072345554399232
IEEEorg,2014-06-20 11:15,5,3,"A #sensor -wearing dog is the 1st step in an IoT-focused emergency response system: http:// bit.ly/1iMNz1P via @IEEESpectrum",,@IEEESpectrum,#sensor,"480051205775704065",https://twitter.com/IEEEorg/status/480051205775704065
IEEEorg,2014-06-20 09:36,3,4,"A new startup focuses on powering the devices that make the #IoT possible: http:// bit.ly/1lDrOal via @physorg_com",,@physorg_com,#IoT,"480026292230688768",https://twitter.com/IEEEorg/status/480026292230688768
